Sample,Potential_V,Current1_A,Current2_A,HCl_M,Inhibitor_ppm,Temp_C
"2.5M, 125PPM, 30DEGREES",-0.536804,-0.00966492,0.00966492,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.534363,-0.00867004,0.00867004,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.531921,-0.00768738,0.00768738,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.52948,-0.00784607,0.00784607,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.527039,-0.00794678,0.00794678,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.524597,-0.00763855,0.00763855,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.522156,-0.00691681,0.00691681,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.519714,-0.00615662,0.00615662,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.517273,-0.00663055,0.00663055,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.514832,-0.00705841,0.00705841,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.51239,-0.00608734,0.00608734,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.509949,-0.00536194,0.00536194,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.507507,-0.00547272,0.00547272,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.505066,-0.00572937,0.00572937,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.502625,-0.00563721,0.00563721,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.500183,-0.00490265,0.00490265,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.497742,-0.00417633,0.00417633,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.4953,-0.00470612,0.00470612,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.492859,-0.00520721,0.00520721,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.490417,-0.0042514,0.0042514,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.487976,-0.00368744,0.00368744,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.485535,-0.00374237,0.00374237,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.483093,-0.00406281,0.00406281,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.480652,-0.00417725,0.00417725,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.47821,-0.00317566,0.00317566,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.475769,-0.0026947,0.0026947,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.473328,-0.00301086,0.00301086,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.470886,-0.00360626,0.00360626,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.468445,-0.00309418,0.00309418,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.466003,-0.00210358,0.00210358,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.463562,-0.00181427,0.00181427,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.461121,-0.00263489,0.00263489,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.458679,-0.00284088,0.00284088,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.456238,-0.00161926,0.00161926,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.453796,-0.00106049,0.00106049,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.451355,-0.00128662,0.00128662,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.448914,-0.00186615,0.00186615,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.446472,-0.00139587,0.00139587,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.444031,-0.000304291,0.000304291,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.441589,0.000120789,0.000120789,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.439148,-0.000619934,0.000619934,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.436707,-0.000827637,0.000827637,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.434265,0.000457916,0.000457916,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.431824,0.00117096,0.00117096,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.429382,0.00107941,0.00107941,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.426941,0.000549469,0.000549469,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.4245,0.0010733,0.0010733,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.422058,0.00234924,0.00234924,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.419617,0.00293518,0.00293518,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.417175,0.00232697,0.00232697,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.414734,0.00220062,0.00220062,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.412292,0.00366272,0.00366272,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.409851,0.00458435,0.00458435,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.40741,0.00465515,0.00465515,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.404968,0.00426208,0.00426208,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.402527,0.00499573,0.00499573,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.400085,0.00643829,0.00643829,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.397644,0.00698914,0.00698914,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.395203,0.00700989,0.00700989,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.392761,0.00707336,0.00707336,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.39032,0.0085083,0.0085083,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.387878,0.010025,0.010025,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.385437,0.0100586,0.0100586,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.382996,0.0099762,0.0099762,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.380554,0.0115326,0.0115326,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.378113,0.0128906,0.0128906,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.375671,0.0137512,0.0137512,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.37323,0.0140839,0.0140839,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.370789,0.0145935,0.0145935,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.368347,0.0163635,0.0163635,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.365906,0.0183319,0.0183319,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.363464,0.0187378,0.0187378,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.361023,0.018985,0.018985,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.358582,0.0209473,0.0209473,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.35614,0.0228851,0.0228851,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.353699,0.0243225,0.0243225,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.351257,0.0251007,0.0251007,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.348816,0.0259308,0.0259308,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.346375,0.028241,0.028241,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.343933,0.0309387,0.0309387,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.341492,0.0319611,0.0319611,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.33905,0.0327301,0.0327301,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.336609,0.0351471,0.0351471,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.334167,0.0377319,0.0377319,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.331726,0.0402283,0.0402283,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.329285,0.0415802,0.0415802,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.326843,0.0426727,0.0426727,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.324402,0.0458282,0.0458282,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.32196,0.0495483,0.0495483,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.319519,0.0516296,0.0516296,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.317078,0.0531372,0.0531372,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.314636,0.0560944,0.0560944,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.312195,0.0597198,0.0597198,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.309753,0.0640411,0.0640411,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.307312,0.0665131,0.0665131,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.304871,0.0685425,0.0685425,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.302429,0.0731323,0.0731323,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.299988,0.0785583,0.0785583,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.297546,0.0830322,0.0830322,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.295105,0.0865417,0.0865417,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.292664,0.0910553,0.0910553,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.290222,0.0975677,0.0975677,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.287781,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.285339,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.282898,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.280457,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.278015,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.275574,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.273132,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.270691,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.26825,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.265808,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.263367,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.260925,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.258484,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.256042,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.253601,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.25116,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.248718,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.246277,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.243835,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.241394,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.238953,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.236511,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.23407,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.231628,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.229187,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.226746,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.224304,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.221863,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.219421,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.21698,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.214539,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.212097,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.209656,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.207214,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.204773,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.202332,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.19989,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.197449,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.195007,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.192566,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.190125,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.187683,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.185242,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.1828,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.180359,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.177917,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.175476,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.173035,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.170593,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.168152,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.16571,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.163269,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.160828,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.158386,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.155945,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.153503,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.151062,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.148621,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.146179,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.143738,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.141296,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.138855,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.136414,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.133972,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.131531,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.129089,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.126648,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.124207,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.121765,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.119324,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.116882,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.114441,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.112,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.109558,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.107117,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.104675,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.102234,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.0997925,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.0973511,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.0949097,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.0924683,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.0900269,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.0875854,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.085144,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.0827026,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.0802612,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.0778198,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.0753784,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.072937,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.0704956,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.0680542,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.0656128,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.0631714,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.06073,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.0582886,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.0558472,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.0534058,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.0509644,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.0485229,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.0460815,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.0436401,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.0411987,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.0387573,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.0363159,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.0338745,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.0314331,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.0289917,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.0265503,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.0241089,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.0216675,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.0192261,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.0167847,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.0143433,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.0119019,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.00946045,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.00701904,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.00457764,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",-0.00213623,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.000305176,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.00274658,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.00518799,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.00762939,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.0100708,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.0125122,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.0149536,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.017395,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.0198364,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.0222778,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.0247192,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.0271606,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.0296021,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.0320435,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.0344849,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.0369263,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.0393677,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.0418091,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.0442505,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.0466919,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.0491333,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.0515747,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.0540161,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.0564575,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.0588989,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.0613403,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.0637817,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.0662231,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.0686646,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.071106,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.0735474,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.0759888,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.0784302,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.0808716,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.083313,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.0857544,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.0881958,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.0906372,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.0930786,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.09552,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.0979614,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.100403,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.102844,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.105286,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.107727,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.110168,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.11261,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.115051,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.117493,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.119934,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.122375,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.124817,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.127258,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.1297,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.132141,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.134583,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.137024,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.139465,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.141907,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.144348,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.14679,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.149231,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.151672,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.154114,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.156555,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.158997,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.161438,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.163879,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.166321,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.168762,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.171204,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.173645,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.176086,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.178528,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.180969,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.183411,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.185852,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.188293,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.190735,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.193176,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.195618,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.198059,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.2005,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.202942,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.205383,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.207825,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.210266,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.212708,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.215149,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.21759,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.220032,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.222473,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.224915,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.227356,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.229797,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.232239,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.23468,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.237122,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.239563,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.242004,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.244446,0.1,0.1,2.5,125,30
"2.5M, 125PPM, 30DEGREES",0.246887,0.1,0.1,2.5,125,30
